28718,ZMK,EUR,1508206951919,-5883.5
28719,ALL,EGP,1508206952019,8145.87
28720,IRR,SAR,1508206952119,-9135.19
28721,FJD,BGN,1508206952219,-3541.94
28722,HTG,FJD,1508206952319,5552.36
28723,GTQ,ILS,1508206952419,-953.23
28724,ZMK,JMD,1508206952519,-9602.75
28725,ALL,USD,1508206952619,-4859.51
28726,NPR,VND,1508206952719,756.36
28727,GBP,BRL,1508206952819,6749.67
28728,AUD,SEK,1508206952919,1894.36
28729,KWD,BRL,1508206953019,-4474.5
28730,BRL,COU,1508206953119,-8710.95
28731,ARS,ZMK,1508206953219,-6664.32
28732,FJD,NPR,1508206953319,600.95
28733,TND,BMD,1508206953419,-2568.99
28734,FJD,NAD,1508206953519,6948.12
28735,XBD,PLN,1508206953619,-6573.16
28736,UYU,UYU,1508206953719,-5123.16
28737,SEK,CHF,1508206953819,2137.7
28738,TND,XAU,1508206953919,1627.68
28739,SAR,AED,1508206954019,-2037.58
28740,XAU,GIP,1508206954119,8749.7
28741,AFN,ARS,1508206954219,4461.04
28742,NPR,PAB,1508206954319,4160.88
28743,PLN,ILS,1508206954419,-1501.81
28744,AUD,TTD,1508206954519,-1699.63
28745,JMD,HKD,1508206954619,8416.81
28746,KHR,LKR,1508206954719,5540.46
28747,EUR,ZMK,1508206954819,-1220.13
28748,SGD,AFN,1508206954919,-6441.42
28749,DKK,AFN,1508206955019,7967.34
28750,XAU,SAR,1508206955119,6509.64
28751,ARS,RON,1508206955219,-6904.36
28752,SGD,IRR,1508206955319,6746.96
28753,PGK,DKK,1508206955419,6152.48
28754,JMD,XAU,1508206955519,238.16
28755,BGN,RUB,1508206955619,6791.71
28756,BYR,DKK,1508206955719,4996.64
28757,XAU,MVR,1508206955819,-9149.64
28758,LKR,LTL,1508206955919,-6353.75
28759,RUB,ARS,1508206956019,-6661.28
28760,KHR,NAD,1508206956119,-8932.32
28761,IRR,NAD,1508206956219,3479.8
28762,BRL,RON,1508206956319,-2088.29
28763,LAK,XBD,1508206956419,4465.71
28764,EUR,EUR,1508206956519,9142.8
28765,AUD,LAK,1508206956619,8147.19
28766,ILS,BGN,1508206956719,3793.06
28767,MVR,THB,1508206956819,-4867.7
28768,DKK,GTQ,1508206956919,-5576.8
28769,USD,MVR,1508206957019,-6942.5
28770,HTG,UYU,1508206957119,624.39
28771,BYR,ANG,1508206957219,-6511.41
28772,LYD,AMD,1508206957319,-4960
28773,PGK,VND,1508206957419,-6549.86
28774,RUB,COU,1508206957519,-814.93
28775,ARS,MNT,1508206957619,-2523.71
28776,HKD,BMD,1508206957719,-7294.47
28777,ILS,THB,1508206957819,-4112.98
28778,LAK,GTQ,1508206957919,-1879.68
28779,MVR,XBD,1508206958019,-5646.73
28780,CHF,PGK,1508206958119,-5436.66
28781,GBP,YER,1508206958219,7411.46
28782,PGK,FJD,1508206958319,-8813.86
28783,ZMK,VND,1508206958419,-2821.99
28784,KWD,ILS,1508206958519,2856.41
28785,BAM,GIP,1508206958619,9913.04
28786,MNT,HKD,1508206958719,8314.81
28787,AMD,LYD,1508206958819,-6831.09
28788,BRL,XBD,1508206958919,-8682.27
28789,UYU,AED,1508206959019,9974.87
28790,MXV,IRR,1508206959119,-2655.08
28791,COU,USD,1508206959219,2857.67
28792,KES,UYU,1508206959319,7598.11
28793,ALL,GIP,1508206959419,-2453.8
28794,MXV,MVR,1508206959519,5232.26
28795,KHR,LAK,1508206959619,-3915.41
28796,RON,CHF,1508206959719,-419.32
28797,LTL,MGA,1508206959819,2974.59
28798,USD,RUB,1508206959919,7656.07
28799,LKR,TND,1508206960019,1137.78
28800,HTG,MXV,1508206960119,-9907.83
28801,ARS,TND,1508206960219,-8751.5
28802,SGD,CLP,1508206960319,4157.12
28803,LKR,GTQ,1508206960419,-3282.97
28804,GIP,VND,1508206960519,-694.08
28805,GIP,KHR,1508206960619,-5257.72
28806,LAK,IRR,1508206960719,2292.45
28807,ARS,LTL,1508206960819,-7093.06
28808,ARS,NPR,1508206960919,-2958.22
28809,CUP,RON,1508206961019,1322.11
28810,TTD,BRL,1508206961119,-1236.32
28811,VND,SGD,1508206961219,6973.13
28812,RON,ARS,1508206961319,-1796.58
28813,USD,MGA,1508206961419,3362.84
28814,AMD,BRL,1508206961519,8073.86
28815,MXV,AMD,1508206961619,2548.76
28816,SEK,CUP,1508206961719,-6246.65
28817,SAR,HKD,1508206961819,-4957.89
28818,HKD,ILS,1508206961919,9990.23
28819,ARS,ZMK,1508206962019,6657.97
28820,GBP,ARS,1508206962119,-3088.53
28821,MNT,DKK,1508206962219,219.35
28822,GIP,MGA,1508206962319,5938.02
28823,SEK,CLP,1508206962419,8026.52
28824,NAD,TTD,1508206962519,-327.05
28825,TND,ARS,1508206962619,1273.95
28826,GIP,AED,1508206962719,-8576.81
28827,LYD,AFN,1508206962819,-7741.27
28828,BRL,BGN,1508206962919,-1723.63
28829,LTL,KWD,1508206963019,468.08
28830,THB,ARS,1508206963119,6679.3
28831,YER,COU,1508206963219,4714.09
28832,NAD,TND,1508206963319,-2086.74
28833,GIP,HKD,1508206963419,-283.92
28834,EGP,DKK,1508206963519,956.92
28835,VND,FJD,1508206963619,-9704.69
28836,CLP,THB,1508206963719,6755.46
28837,LKR,GIP,1508206963819,-7916.06
28838,MNT,USD,1508206963919,-2779.02
28839,BYR,COU,1508206964019,863.91
28840,THB,AED,1508206964119,-2713.46
28841,VND,LYD,1508206964219,-1091.56
28842,UYU,SAR,1508206964319,-6505.21
28843,BAM,TTD,1508206964419,5628.25
28844,ARS,LYD,1508206964519,8959.09
28845,SGD,PAB,1508206964619,117.24
28846,NAD,MVR,1508206964719,4686.52
28847,ALL,NPR,1508206964819,7602.48
28848,CHF,BMD,1508206964919,-9640.55
28849,JMD,USD,1508206965019,-7852.49
28850,PLN,XAU,1508206965119,-5542.92
28851,PAB,ARS,1508206965219,114.51
28852,AMD,BYR,1508206965319,-8652.96
28853,XBD,BAM,1508206965419,7802.09
28854,TTD,IRR,1508206965519,-9464.44
28855,ANG,JMD,1508206965619,-8655.91
28856,MVR,LKR,1508206965719,-3954.91
28857,CUP,EUR,1508206965819,5448.44
28858,AMD,TND,1508206965919,-1138.53
28859,RUB,BMD,1508206966019,2001.82
28860,MXV,SEK,1508206966119,-3904.78
28861,KWD,VND,1508206966219,1157.41
28862,MNT,RON,1508206966319,-7969.76
28863,ARS,VND,1508206966419,1513.37
28864,ALL,SGD,1508206966519,248.14
28865,DKK,KHR,1508206966619,-3305.12
28866,USD,VND,1508206966719,5741.57
28867,ZMK,IRR,1508206966819,-8547.9
28868,BYR,CUP,1508206966919,1148.06
28869,SGD,THB,1508206967019,8720.88
28870,VND,MNT,1508206967119,-6702.59
28871,SEK,MXV,1508206967219,-8532.61
28872,THB,MVR,1508206967319,-6921.5
28873,PAB,BRL,1508206967419,-9882.7
28874,XBD,LAK,1508206967519,2669.33
28875,CLP,RON,1508206967619,-7415.25
28876,XAU,KHR,1508206967719,-4527.64
28877,GTQ,BAM,1508206967819,-6943.43
28878,SEK,KHR,1508206967919,-6747.44
28879,NAD,KES,1508206968019,-4492.31
28880,DKK,ARS,1508206968119,6149.25
28881,ALL,IRR,1508206968219,-4759.85
28882,ALL,LAK,1508206968319,146.72
28883,HTG,AUD,1508206968419,7430.28
28884,XBD,USD,1508206968519,5528.22
28885,GBP,SGD,1508206968619,-4323.02
28886,EGP,PGK,1508206968719,2650.75
28887,ZMK,HTG,1508206968819,9873.19
28888,FJD,CLP,1508206968919,-1525.63
28889,THB,UYU,1508206969019,4438.77
28890,NPR,GTQ,1508206969119,632.46
28891,CUP,PGK,1508206969219,-7815.01
28892,CHF,UYU,1508206969319,-6027.44
28893,CHF,IRR,1508206969419,2019.88
28894,GBP,PAB,1508206969519,7530.51
28895,YER,ILS,1508206969619,-9395.7
28896,CUP,KWD,1508206969719,4482.06
28897,USD,CUP,1508206969819,8246.48
28898,UYU,NPR,1508206969919,-8030.55
28899,USD,PLN,1508206970019,1157.29
28900,LKR,MVR,1508206970119,-3389.05
28901,UYU,XBD,1508206970219,-1879.21
28902,YER,XBD,1508206970319,1316.14
28903,NPR,ARS,1508206970419,6169.09
28904,EGP,ANG,1508206970519,2659.01
28905,ALL,CHF,1508206970619,-7447.45
28906,KHR,LYD,1508206970719,-21.67
28907,YER,ARS,1508206970819,8796.3
28908,GBP,TTD,1508206970919,8613.45
28909,NAD,AFN,1508206971019,-4378.36
28910,USD,SEK,1508206971119,-7155.94
28911,JMD,TND,1508206971219,7742
28912,NAD,LAK,1508206971319,8341.55
28913,SEK,ANG,1508206971419,6831.66
28914,HTG,XBD,1508206971519,-16.96
28915,PGK,TTD,1508206971619,5193.33
28916,KWD,EGP,1508206971719,-3990.19
28917,PGK,ARS,1508206971819,6756.19
28918,MXV,KWD,1508206971919,2578.9
28919,KES,MXV,1508206972019,5025.77
28920,LTL,MGA,1508206972119,-830.98
28921,NAD,KES,1508206972219,-2454.52
28922,CLP,NAD,1508206972319,-7966.16
28923,SGD,GTQ,1508206972419,5446.96
28924,GBP,ANG,1508206972519,-6519.96
28925,VND,ZMK,1508206972619,-4047.07
28926,BYR,MGA,1508206972719,4284.87
28927,ARS,NAD,1508206972819,507.21
28928,BRL,CUP,1508206972919,6715.25
28929,EGP,USD,1508206973019,5857.03
28930,HKD,XBD,1508206973119,9593.46
28931,LTL,PLN,1508206973219,-1717.85
28932,RUB,BRL,1508206973319,-5544.4
28933,MXV,ALL,1508206973419,-304.03
28934,KWD,COU,1508206973519,-5581.88
28935,CHF,NPR,1508206973619,37.46
28936,MNT,JMD,1508206973719,-7186.47
28937,PGK,AMD,1508206973819,-6201.68
28938,NPR,BAM,1508206973919,-3547.95
28939,PAB,BGN,1508206974019,4314.22
28940,HTG,NPR,1508206974119,4547.1
28941,AMD,EUR,1508206974219,-8715.26
28942,IRR,SAR,1508206974319,-3494.36
28943,ZMK,TTD,1508206974419,2627.27
28944,NAD,YER,1508206974519,-5909.15
28945,GTQ,ALL,1508206974619,8032.11
28946,EGP,BAM,1508206974719,-8363.58
28947,LYD,TTD,1508206974819,-651.8
28948,AED,EGP,1508206974919,-5685.97
28949,PLN,GBP,1508206975019,-7867.18
28950,MNT,DKK,1508206975119,-7223.64
28951,THB,FJD,1508206975219,-2651.94
28952,AED,EGP,1508206975319,3227.05
28953,GTQ,JMD,1508206975419,-4651.82
28954,GTQ,VND,1508206975519,7079.45
28955,JMD,LAK,1508206975619,3104.21
28956,AFN,AFN,1508206975719,-7607.86
28957,DKK,KWD,1508206975819,-3753.14
28958,UYU,SAR,1508206975919,310.07
28959,GTQ,ARS,1508206976019,229.3
28960,ZMK,CUP,1508206976119,454.33
28961,EUR,ZMK,1508206976219,9034.89
28962,CUP,DKK,1508206976319,7814.95
28963,COU,KES,1508206976419,-1240.51
28964,GTQ,ILS,1508206976519,4994.09
28965,SGD,MVR,1508206976619,-474.03
28966,COU,CLP,1508206976719,-6030.17
28967,RUB,DKK,1508206976819,9042.83
28968,AFN,CUP,1508206976919,-6187.02
28969,CHF,YER,1508206977019,-9733.4
28970,HTG,AED,1508206977119,9463.92
28971,AFN,PGK,1508206977219,-6302.33
28972,RON,MVR,1508206977319,-7200.93
28973,ALL,ILS,1508206977419,-9477.68
28974,XAU,COU,1508206977519,3383.41
28975,TTD,ALL,1508206977619,-1135.21
28976,PGK,HKD,1508206977719,-8321.25
28977,COU,BGN,1508206977819,-6352.38
28978,XBD,LYD,1508206977919,-7222.35
28979,KHR,LYD,1508206978019,-3143.99
28980,USD,DKK,1508206978119,1246.93
28981,MVR,LYD,1508206978219,4303.52
28982,HKD,HTG,1508206978319,-3760.59
28983,XBD,TND,1508206978419,6305.76
28984,AFN,PGK,1508206978519,-3922.34
28985,KWD,KWD,1508206978619,-8946.81
28986,COU,RUB,1508206978719,3.27
28987,NPR,GBP,1508206978819,-6938.88
28988,NPR,CLP,1508206978919,5252.47
28989,MNT,KWD,1508206979019,6057.46
28990,LYD,AED,1508206979119,5163.75
28991,EGP,XBD,1508206979219,-4700.27
28992,AED,SAR,1508206979319,-9696.3
28993,GBP,RON,1508206979419,-7091.66
28994,KES,LYD,1508206979519,2837.58
28995,LAK,CLP,1508206979619,-256.19
28996,HKD,ANG,1508206979719,-5644.48
28997,LAK,THB,1508206979819,-3919.76
28998,ZMK,ARS,1508206979919,442.09
28999,KWD,AMD,1508206980019,2342.54
29000,AED,SAR,1508206980119,-644.81
29001,MVR,RON,1508206980219,-8955.04
29002,VND,AUD,1508206980319,-3265.56
29003,UYU,HKD,1508206980419,-3576.21
29004,AED,AFN,1508206980519,9322.47
29005,UYU,MGA,1508206980619,-7212.33
29006,CLP,IRR,1508206980719,-4146.19
29007,RON,LYD,1508206980819,4070.4
29008,AUD,LAK,1508206980919,6705.33
29009,ILS,COU,1508206981019,-7722
29010,SGD,BAM,1508206981119,1331.75
29011,HKD,CUP,1508206981219,2354.68
29012,XBD,MXV,1508206981319,6214.79
29013,MNT,PAB,1508206981419,-4608.8
29014,PAB,BMD,1508206981519,-116.82
29015,ARS,XBD,1508206981619,-4930.85
29016,NPR,MGA,1508206981719,-4077.33
29017,TND,YER,1508206981819,-3158.78
29018,BRL,KWD,1508206981919,-8236.71
29019,THB,IRR,1508206982019,2720.12
29020,JMD,CHF,1508206982119,8940.26
29021,MNT,FJD,1508206982219,-7121.31
29022,AUD,KES,1508206982319,9573.4
29023,TTD,KES,1508206982419,8804.8
29024,CLP,ARS,1508206982519,-9343.02
29025,LYD,KWD,1508206982619,823.18
29026,SGD,RUB,1508206982719,-9378.75
29027,DKK,KWD,1508206982819,8771.47
29028,JMD,YER,1508206982919,-3697.53
29029,MXV,BRL,1508206983019,-9059.19
29030,SGD,NPR,1508206983119,9289.04
29031,AUD,IRR,1508206983219,-433.89
29032,KHR,ARS,1508206983319,-8493.71
29033,AFN,PLN,1508206983419,6744.16
29034,EUR,RON,1508206983519,-4664.94
29035,DKK,LAK,1508206983619,2297.86
29036,SEK,FJD,1508206983719,-5435.77
29037,THB,LTL,1508206983819,-6516.44
29038,HTG,MVR,1508206983919,1652.56
29039,GTQ,RUB,1508206984019,8309.67
29040,LAK,LAK,1508206984119,-6719.44
29041,PGK,RON,1508206984219,-8585.53
29042,PGK,RON,1508206984319,731.99
29043,ANG,GIP,1508206984419,-180.95
29044,RON,GBP,1508206984519,-8459.46
29045,NPR,XAU,1508206984619,367.66
29046,SEK,ILS,1508206984719,2920.53
29047,TND,FJD,1508206984819,298.28
29048,PAB,KWD,1508206984919,-8822.13
29049,AED,SGD,1508206985019,5215.01
29050,DKK,GBP,1508206985119,1545.4
29051,XBD,ZMK,1508206985219,-3108.13
29052,BAM,MVR,1508206985319,-6763.27
29053,LTL,AED,1508206985419,8015.27
29054,YER,LAK,1508206985519,65.21
29055,LAK,KHR,1508206985619,7423.13
29056,LKR,THB,1508206985719,9388.39
29057,UYU,GIP,1508206985819,1940.44
29058,USD,EGP,1508206985919,4636.04
29059,SGD,PGK,1508206986019,-2079.16
29060,SEK,VND,1508206986119,9047.33
29061,LYD,VND,1508206986219,4524.9
29062,LAK,LYD,1508206986319,-8173
29063,TND,BRL,1508206986419,-6899.59
29064,CHF,COU,1508206986519,-9357.88
29065,CUP,MGA,1508206986619,3345.84
29066,TTD,PAB,1508206986719,5692.1
29067,SEK,AFN,1508206986819,1863.46
29068,RUB,AUD,1508206986919,-3468.55
29069,KWD,RON,1508206987019,-4065.12
29070,EGP,HTG,1508206987119,1003.54
29071,RON,EUR,1508206987219,2633.03
29072,LTL,GTQ,1508206987319,-9784.24
29073,TTD,BYR,1508206987419,7537.26
29074,LYD,GTQ,1508206987519,-9826.3
29075,MXV,PGK,1508206987619,-778.96
29076,CLP,KES,1508206987719,1780.16
29077,XBD,BYR,1508206987819,5276.24
29078,XBD,ARS,1508206987919,-9759.03
29079,KHR,USD,1508206988019,6928.14
29080,ALL,ILS,1508206988119,2914.48
29081,MNT,CHF,1508206988219,-4653.01
29082,HTG,HKD,1508206988319,3267.35
29083,ILS,THB,1508206988419,705.41
29084,AUD,SAR,1508206988519,-3608.53
29085,GTQ,XBD,1508206988619,-8944.57
29086,HKD,LAK,1508206988719,-1407.01
29087,MVR,KHR,1508206988819,-7539.2
29088,LKR,PGK,1508206988919,-3455.86
29089,THB,JMD,1508206989019,-6166.03
29090,CHF,VND,1508206989119,-1383.95
29091,LYD,MNT,1508206989219,2972.43
29092,FJD,LYD,1508206989319,-2931.26
29093,ARS,NAD,1508206989419,-3192.37
29094,COU,GIP,1508206989519,1113.4
29095,FJD,KHR,1508206989619,-4625.2
29096,COU,AUD,1508206989719,-9610.37
29097,NAD,ARS,1508206989819,1050.14
29098,PGK,ZMK,1508206989919,590.68
29099,AED,SGD,1508206990019,1812.61
29100,AFN,LTL,1508206990119,-1142.15
29101,MNT,AED,1508206990219,8361.32
29102,SGD,LKR,1508206990319,-1252.25
29103,NPR,AUD,1508206990419,2610.99
29104,FJD,LKR,1508206990519,2214.93
29105,ALL,DKK,1508206990619,1213.29
29106,LAK,VND,1508206990719,-131.76
29107,DKK,EGP,1508206990819,8189.81
29108,CUP,SGD,1508206990919,-1960.94
29109,LTL,THB,1508206991019,454.5
29110,LYD,CHF,1508206991119,-9210.41
29111,CHF,CLP,1508206991219,7953.75
29112,RON,NAD,1508206991319,-7699.45
29113,EUR,ANG,1508206991419,4426.96
29114,ILS,JMD,1508206991519,7082.58
29115,AUD,RUB,1508206991619,7518.31
29116,HKD,FJD,1508206991719,5688.91
29117,ARS,PAB,1508206991819,-656.52
29118,ANG,ARS,1508206991919,7167.1
29119,BGN,BMD,1508206992019,-4113.53
29120,AED,YER,1508206992119,-1966.1
29121,GIP,AMD,1508206992219,-9911.84
29122,LAK,EGP,1508206992319,-5686.65
29123,TTD,BMD,1508206992419,7569.09
29124,LYD,ARS,1508206992519,-2071.99
29125,JMD,HTG,1508206992619,-6955.34
29126,BMD,SAR,1508206992719,2825.69
29127,PGK,BMD,1508206992819,-8853.69
29128,IRR,COU,1508206992919,-2431.71
29129,LAK,BYR,1508206993019,-1876.59
29130,BYR,GIP,1508206993119,-821.4
29131,CHF,AUD,1508206993219,5395.96
29132,PGK,RUB,1508206993319,-6129.86
29133,IRR,VND,1508206993419,5850.01
29134,CLP,ZMK,1508206993519,1472.14
29135,IRR,ZMK,1508206993619,-3130.81
29136,GBP,BRL,1508206993719,6066.21
29137,RON,XAU,1508206993819,-2806.19
29138,SAR,NAD,1508206993919,-8703.13
29139,CLP,IRR,1508206994019,8671.95
29140,AMD,FJD,1508206994119,-2711.46
29141,SAR,FJD,1508206994219,-1243.16
29142,PGK,XBD,1508206994319,945.9
29143,XAU,IRR,1508206994419,9215.4
29144,PLN,BGN,1508206994519,-6957.68
29145,ALL,MXV,1508206994619,4009.7
29146,HTG,ARS,1508206994719,5884.21
29147,USD,DKK,1508206994819,-8173.2
29148,UYU,EUR,1508206994919,3014.68
29149,MXV,IRR,1508206995019,2452.54
29150,RON,IRR,1508206995119,-2516.67
29151,BAM,SGD,1508206995219,1366.6
29152,VND,USD,1508206995319,-5677.88
29153,PGK,AFN,1508206995419,-7104.45
29154,XBD,HTG,1508206995519,-5748.13
29155,EUR,KWD,1508206995619,-7623.84
29156,LKR,CLP,1508206995719,-5914.49
29157,GIP,CLP,1508206995819,-5505.18
29158,AFN,MGA,1508206995919,-8859.78
29159,LAK,KHR,1508206996019,-5215.25
29160,NAD,PLN,1508206996119,-2868.49
29161,BMD,EGP,1508206996219,-254.19
29162,BMD,GBP,1508206996319,5970.24
29163,AUD,ILS,1508206996419,-2167.09
29164,NPR,RUB,1508206996519,654.47
29165,MVR,BRL,1508206996619,-2671.81
29166,VND,KES,1508206996719,-361.45
29167,LAK,THB,1508206996819,623.66
29168,ILS,RUB,1508206996919,1833.25
29169,LAK,PGK,1508206997019,9512.09
29170,LYD,KHR,1508206997119,2464.69
