65289,EGP,LYD,1508250073285,9039.9
65290,ILS,SAR,1508250073385,4142.55
65291,JMD,MNT,1508250073485,1750.92
65292,UYU,SGD,1508250073585,7062.05
65293,THB,LTL,1508250073685,9038.02
65294,TTD,MGA,1508250073785,6333.73
65295,NPR,TND,1508250073885,4268.67
65296,BGN,PLN,1508250073985,-4412.51
65297,SAR,BRL,1508250074085,7158.33
65298,KES,SAR,1508250074185,2934.7
65299,GTQ,UYU,1508250074285,6868.84
65300,EGP,HTG,1508250074385,-3014.43
65301,MVR,HKD,1508250074485,-3583.9
65302,USD,TTD,1508250074585,-1463.91
65303,LYD,SEK,1508250074685,-1477.4
65304,FJD,LYD,1508250074785,9954.55
65305,ANG,UYU,1508250074885,-7247.62
65306,BGN,ILS,1508250074985,9099.99
65307,XBD,AMD,1508250075085,1955.13
65308,PGK,DKK,1508250075185,-1275.31
65309,ARS,FJD,1508250075285,-4289.17
65310,BMD,KES,1508250075385,9520.15
65311,LKR,HTG,1508250075485,-4591.65
65312,IRR,MXV,1508250075585,-5657.94
65313,SAR,CHF,1508250075685,3422.63
65314,KES,JMD,1508250075785,-7909.88
65315,KES,SGD,1508250075885,4002.38
65316,ZMK,ZMK,1508250075985,-3071.13
65317,RUB,EUR,1508250076085,-9818.75
65318,VND,VND,1508250076185,7037.2
65319,BYR,JMD,1508250076285,-3668.59
65320,ARS,HKD,1508250076385,7197.37
65321,YER,USD,1508250076485,4752.26
65322,BYR,BMD,1508250076585,1924.41
65323,HKD,USD,1508250076685,4604.8
65324,FJD,USD,1508250076785,6451.34
65325,GTQ,ARS,1508250076885,8051.62
65326,ARS,TND,1508250076985,-2007.45
65327,MNT,XBD,1508250077085,9945.67
65328,XAU,XAU,1508250077185,891.17
65329,AMD,XAU,1508250077285,-60.92
65330,RON,ZMK,1508250077385,-1591.28
65331,LTL,THB,1508250077485,-1615.55
65332,RUB,BAM,1508250077585,8245.61
65333,CHF,TND,1508250077685,6611.78
65334,KHR,NPR,1508250077785,-4092.8
65335,MXV,PGK,1508250077885,-2364.02
65336,KHR,THB,1508250077985,-7414.67
65337,PGK,LYD,1508250078085,-7553.76
65338,ANG,AFN,1508250078185,-4546.72
65339,GBP,BRL,1508250078285,9924.55
65340,UYU,BYR,1508250078385,6630.34
65341,AED,KWD,1508250078485,3125.34
65342,EUR,THB,1508250078585,-8669.99
65343,IRR,USD,1508250078685,1921.73
65344,RON,JMD,1508250078785,-54.42
65345,RUB,USD,1508250078885,500.01
65346,ANG,CLP,1508250078985,-2557.56
65347,AMD,AFN,1508250079085,-711.99
65348,TND,BYR,1508250079185,-3874.29
65349,ARS,THB,1508250079285,-6126.07
65350,NPR,BAM,1508250079385,4653.43
65351,LAK,ARS,1508250079485,359.8
65352,SGD,PLN,1508250079585,-7597.57
65353,TND,MGA,1508250079685,7262.44
65354,BAM,UYU,1508250079785,9609.65
65355,JMD,AED,1508250079885,-8800.78
65356,AMD,KES,1508250079985,-8935.45
65357,THB,THB,1508250080085,7665.48
65358,BMD,NAD,1508250080185,5785.92
65359,XBD,MVR,1508250080285,-7475.14
65360,BGN,DKK,1508250080385,-6336.82
65361,USD,SAR,1508250080485,-4492.64
65362,KWD,LKR,1508250080585,9370.6
65363,USD,MVR,1508250080685,-2032.58
65364,KHR,RON,1508250080785,-3818.82
65365,CUP,MXV,1508250080885,5134.81
65366,AFN,AED,1508250080985,-9865.84
65367,KWD,YER,1508250081085,-7354.82
65368,MGA,ALL,1508250081185,-3821.58
65369,MXV,AED,1508250081285,627.57
65370,ARS,BAM,1508250081385,-9432.2
65371,LAK,KES,1508250081485,-8770.48
65372,HTG,KES,1508250081585,1381.15
65373,ARS,THB,1508250081685,164.54
65374,DKK,YER,1508250081785,5348.23
65375,CLP,TND,1508250081885,5472.12
65376,CHF,AED,1508250081985,-6734.17
65377,PAB,LYD,1508250082085,801.45
65378,COU,PLN,1508250082185,-2420.38
65379,AUD,BMD,1508250082285,2590.71
65380,BYR,ZMK,1508250082385,8895.05
65381,PAB,TND,1508250082485,4754.46
65382,LTL,AFN,1508250082585,8282.83
65383,KHR,LTL,1508250082685,7961.34
65384,AUD,SEK,1508250082785,-405.26
65385,UYU,XAU,1508250082885,8147.23
65386,HTG,JMD,1508250082985,-8753
65387,SAR,BRL,1508250083085,-1759.15
65388,MXV,KES,1508250083185,6019.49
65389,BRL,UYU,1508250083285,3667.59
65390,VND,ILS,1508250083385,-3372.29
65391,BGN,GIP,1508250083485,4343.92
65392,RON,YER,1508250083585,-4265.72
65393,ARS,CUP,1508250083685,9692.78
65394,MGA,USD,1508250083785,-6429.15
65395,GTQ,RON,1508250083885,-2375.11
65396,LYD,TTD,1508250083985,1648.3
65397,GIP,BMD,1508250084085,-9819.08
65398,KWD,MVR,1508250084185,4660.41
65399,THB,JMD,1508250084285,7165.52
65400,GTQ,LTL,1508250084385,-2531.53
65401,BMD,TND,1508250084485,-8010.66
65402,HTG,MVR,1508250084585,3133.42
65403,PGK,UYU,1508250084685,-8754.74
65404,AFN,EUR,1508250084785,9797.21
65405,LAK,EUR,1508250084885,-731
65406,FJD,ANG,1508250084985,-2425.59
65407,ILS,ARS,1508250085085,1871.68
65408,TND,MNT,1508250085185,-4418.76
65409,LAK,AUD,1508250085285,8197.07
65410,BRL,GBP,1508250085385,-1803.45
65411,MGA,PGK,1508250085485,-2325.46
65412,HKD,BAM,1508250085585,8325
65413,XAU,BMD,1508250085685,-451.44
65414,XBD,THB,1508250085785,3835.91
65415,IRR,HTG,1508250085885,-2482.68
65416,ANG,LAK,1508250085985,-3185.48
65417,BYR,BMD,1508250086085,-8529.31
65418,UYU,NPR,1508250086185,9430.16
65419,THB,SAR,1508250086285,4856.46
65420,TND,KES,1508250086385,6054.37
65421,TND,SAR,1508250086485,-9687.77
65422,AED,AED,1508250086585,-9977.8
65423,LYD,ARS,1508250086685,-8821.26
65424,TND,GTQ,1508250086785,1702.61
65425,BRL,CLP,1508250086885,3473.32
65426,SEK,ARS,1508250086985,9223.94
65427,ANG,AMD,1508250087085,5773.35
65428,AED,UYU,1508250087185,-3504.49
65429,CLP,ZMK,1508250087285,-5020.55
65430,FJD,ILS,1508250087385,7594.97
65431,RON,GBP,1508250087485,-1353.96
65432,KWD,COU,1508250087585,-14.15
65433,PLN,KWD,1508250087685,-8153.42
65434,MNT,JMD,1508250087785,9535.4
65435,KHR,BYR,1508250087885,3558.1
65436,MVR,AFN,1508250087985,1375.71
65437,MXV,SEK,1508250088085,7292.82
65438,BYR,NAD,1508250088185,6061.45
65439,MXV,ILS,1508250088285,8974.27
65440,MXV,YER,1508250088385,9306.77
65441,AED,COU,1508250088485,-4534.89
65442,GBP,LAK,1508250088585,5227.45
65443,USD,JMD,1508250088685,6128.95
65444,YER,LAK,1508250088785,-7822.15
65445,TTD,JMD,1508250088885,-8412.14
65446,TND,CLP,1508250088985,-8023.34
65447,CHF,SEK,1508250089085,5471.26
65448,BRL,JMD,1508250089185,7891.87
65449,BMD,SEK,1508250089285,1303.67
65450,AUD,MXV,1508250089385,4848.64
65451,CHF,KWD,1508250089485,-4575.01
65452,CHF,YER,1508250089585,2891.14
65453,ALL,BRL,1508250089685,3464.45
65454,SEK,BYR,1508250089785,-1760.15
65455,THB,CHF,1508250089885,700.41
65456,NPR,AED,1508250089985,-3077.96
65457,PLN,JMD,1508250090085,1744.89
65458,LTL,IRR,1508250090185,-4190.95
65459,BRL,FJD,1508250090285,1320.71
65460,KHR,LAK,1508250090385,-7822.85
65461,AFN,AMD,1508250090485,2187.94
65462,SAR,BAM,1508250090585,-6861.73
65463,XAU,LKR,1508250090685,-1923.52
65464,CHF,AUD,1508250090785,-6705.06
65465,HTG,MGA,1508250090885,6155.85
65466,FJD,LAK,1508250090985,-4094.84
65467,LAK,KWD,1508250091085,-4702.42
65468,ZMK,LYD,1508250091185,-1845.81
65469,SAR,MXV,1508250091285,-8851.84
65470,HKD,SAR,1508250091385,3591.33
65471,PLN,YER,1508250091485,-2367.52
65472,NAD,SEK,1508250091585,-1517.76
65473,AUD,ZMK,1508250091685,5561.52
65474,BAM,BMD,1508250091785,8146.67
65475,UYU,HTG,1508250091885,3950.81
65476,LAK,CHF,1508250091985,-5996.71
65477,KES,AED,1508250092085,7704.44
65478,PLN,GBP,1508250092185,-7951.63
65479,ANG,EGP,1508250092285,8535.9
65480,PLN,MGA,1508250092385,-5814.98
65481,DKK,BYR,1508250092485,-5756.66
65482,LAK,FJD,1508250092585,838.48
65483,GIP,LYD,1508250092685,7409.53
65484,THB,UYU,1508250092785,-2401.24
65485,IRR,RON,1508250092885,8744.66
65486,KWD,LAK,1508250092985,-8506.89
65487,JMD,KES,1508250093085,-4067.71
65488,TTD,KES,1508250093185,490.4
65489,LKR,BGN,1508250093285,-2909.14
65490,BAM,AFN,1508250093385,-129.13
65491,TND,XAU,1508250093485,-7251.68
65492,HTG,BYR,1508250093585,-6633.4
65493,TTD,TND,1508250093685,3286.63
65494,UYU,GTQ,1508250093785,8007.89
65495,COU,USD,1508250093885,-5305.65
65496,BMD,BYR,1508250093985,-2767.58
65497,HKD,THB,1508250094085,-3465.19
65498,PAB,CLP,1508250094185,5171.08
65499,UYU,BRL,1508250094285,-2531.6
65500,MNT,KHR,1508250094385,9573.83
65501,NAD,SAR,1508250094485,8449.78
65502,HKD,AMD,1508250094585,5350.89
65503,AED,XBD,1508250094685,7654.67
65504,XBD,LKR,1508250094785,-5739.44
65505,CLP,UYU,1508250094885,-2110.52
65506,MXV,ANG,1508250094985,8269.45
65507,VND,AFN,1508250095085,3126.47
65508,MXV,HTG,1508250095185,-748.27
65509,JMD,ARS,1508250095285,-9874.67
65510,ANG,ANG,1508250095385,-9000.62
65511,SEK,LTL,1508250095485,-9099.72
65512,JMD,XBD,1508250095585,1318.67
65513,KHR,JMD,1508250095685,-3067.28
65514,ARS,GTQ,1508250095785,-7066.9
65515,PLN,MNT,1508250095885,4189.43
65516,BGN,TND,1508250095985,-2043.56
65517,MVR,COU,1508250096085,-5326.91
65518,TTD,VND,1508250096185,8112.16
65519,RUB,YER,1508250096285,-6292.99
65520,BAM,AMD,1508250096385,-6762.25
65521,VND,KES,1508250096485,-1448.42
65522,EUR,PAB,1508250096585,5820.38
65523,AMD,EUR,1508250096685,2193.01
65524,AED,KES,1508250096785,-3430.38
65525,ZMK,BMD,1508250096885,2973
65526,LTL,CLP,1508250096985,2864.36
65527,SEK,EUR,1508250097085,5691.95
65528,YER,EUR,1508250097185,-8854.46
65529,BGN,CLP,1508250097285,281.73
65530,YER,XBD,1508250097385,9109.28
65531,JMD,NAD,1508250097485,282.51
65532,GTQ,AFN,1508250097585,-7657.29
65533,TTD,AED,1508250097685,3159.55
65534,EGP,MVR,1508250097785,1607.61
65535,LYD,GTQ,1508250097885,8762
65536,AMD,ALL,1508250097985,5396.04
65537,GIP,AFN,1508250098085,-431.1
65538,AUD,MVR,1508250098185,-7947.3
65539,PLN,PLN,1508250098285,-1786.26
65540,AMD,GBP,1508250098385,6387.59
65541,DKK,BYR,1508250098485,3367.08
65542,CLP,LKR,1508250098585,-2691.15
65543,FJD,THB,1508250098685,-3563.29
65544,HKD,MNT,1508250098785,-9077.81
65545,GIP,ILS,1508250098885,8580.23
65546,AFN,HKD,1508250098985,3414
65547,ARS,PGK,1508250099085,-7107.75
65548,IRR,TTD,1508250099185,816.99
65549,ILS,ARS,1508250099285,-9185.62
65550,EUR,MNT,1508250099385,9720.73
65551,LAK,SGD,1508250099485,8123.5
65552,PGK,JMD,1508250099585,-9285.27
65553,COU,PGK,1508250099685,5393.91
65554,USD,XBD,1508250099785,-8264.36
65555,CHF,AUD,1508250099885,-5470.9
65556,CUP,CUP,1508250099985,-6262.41
65557,KES,HKD,1508250100085,8556.31
65558,NPR,BMD,1508250100185,8736.94
65559,USD,SGD,1508250100285,-9076.6
65560,CUP,PGK,1508250100385,8130.41
65561,PAB,USD,1508250100485,-4604.96
65562,RON,JMD,1508250100585,5394.38
65563,NPR,LKR,1508250100685,-6508.88
65564,ILS,LAK,1508250100785,-4700.85
65565,HTG,RUB,1508250100885,6230.99
65566,GTQ,EGP,1508250100985,-4614.59
65567,ZMK,SGD,1508250101085,6545.45
65568,RON,ANG,1508250101185,-6267.32
65569,PLN,COU,1508250101285,1705.98
65570,TTD,COU,1508250101385,9395.81
65571,ANG,UYU,1508250101485,-2076.05
65572,GTQ,EGP,1508250101585,-6997.46
65573,VND,MXV,1508250101685,6130.29
65574,AUD,TTD,1508250101785,-87.42
65575,VND,AUD,1508250101885,5907.86
65576,BGN,ILS,1508250101985,-2632.01
65577,ALL,CHF,1508250102085,8479.19
65578,PGK,TND,1508250102185,861.61
65579,PAB,SAR,1508250102285,7225.84
65580,BRL,BGN,1508250102385,-529.97
65581,LAK,ALL,1508250102485,-9077.93
65582,DKK,BMD,1508250102585,1411.85
65583,NPR,FJD,1508250102685,-995.96
65584,HKD,ALL,1508250102785,1180.76
65585,KWD,COU,1508250102885,5880.78
65586,BRL,ARS,1508250102985,-9837.46
65587,XAU,IRR,1508250103085,-8549.56
65588,BMD,BYR,1508250103185,880.81
65589,XAU,HKD,1508250103285,4352.1
65590,MXV,ZMK,1508250103385,-1550.6
65591,EGP,KES,1508250103485,-7388.34
65592,GTQ,XAU,1508250103585,-5729.74
65593,UYU,PGK,1508250103685,-9407.16
65594,MXV,NAD,1508250103785,-349.7
65595,ALL,EGP,1508250103885,-8283.27
65596,EGP,LTL,1508250103985,9274.94
65597,MXV,PAB,1508250104085,1253.81
65598,VND,BMD,1508250104185,5140.4
65599,MVR,BMD,1508250104285,-6577.14
65600,SEK,MVR,1508250104385,-5307.58
65601,XAU,SAR,1508250104485,662.74
65602,FJD,KWD,1508250104585,-3058.63
65603,MXV,BYR,1508250104685,1704
65604,LAK,LYD,1508250104785,6928.82
65605,EUR,ANG,1508250104885,8194.1
65606,LKR,YER,1508250104985,-7871.24
65607,AUD,AED,1508250105085,-826.23
65608,KHR,EUR,1508250105185,9509.72
65609,HTG,CHF,1508250105285,8527.36
65610,SEK,USD,1508250105385,4706.04
65611,VND,VND,1508250105485,-4689.65
65612,BRL,DKK,1508250105585,-3994.66
65613,MXV,ILS,1508250105685,1083.19
65614,PAB,AMD,1508250105785,-3076.34
65615,BRL,BRL,1508250105885,5351.3
65616,BRL,HKD,1508250105985,8592.37
65617,ALL,COU,1508250106085,1040.67
65618,AFN,FJD,1508250106185,-6084.39
65619,BYR,MGA,1508250106285,-9447.53
65620,ILS,EGP,1508250106385,-8318.23
65621,NPR,RON,1508250106485,-8923.23
65622,LAK,FJD,1508250106585,-6954.19
65623,KWD,AFN,1508250106685,55.58
65624,LYD,KES,1508250106785,-7126.23
65625,GTQ,XBD,1508250106885,332.45
65626,MXV,COU,1508250106985,-7498.96
65627,AUD,RON,1508250107085,4785.15
65628,KHR,MVR,1508250107185,1958.62
65629,AMD,RUB,1508250107285,-4901.55
65630,USD,AUD,1508250107385,-7563.33
65631,AED,XBD,1508250107485,4595.97
